id,uu_id,bab,konten_bab,bagian,nama_bagian,pasal,context,context_number,content,halaman,kategori
615,uu_13_2003,XI,HUBUNGAN INDUSTRIAL,,,133,Pasal,133,"Ketentuan mengenai persyaratan serta tata cara pembuatan, perpanjangan, perubahan, dan pendaftaran perjanjian kerja bersama diatur dengan Keputusan Menteri.",51,
616,uu_13_2003,XI,HUBUNGAN INDUSTRIAL,,,134,Pasal,134,"Dalam mewujudkan pelaksanaan hak dan kewajiban pekerja/buruh dan pengusaha, pemerintah wajib melaksanakan pengawasan dan penegakan peraturan perundang-undangan ketenagakerjaan.",52,
617,uu_13_2003,XI,HUBUNGAN INDUSTRIAL,,,135,Pasal,135,"Pelaksanaan peraturan perundang-undangan ketenagakerjaan dalam mewujudkan hubungan industrial merupakan tanggung jawab pekerja/buruh, pengusaha, dan pemerintah.",52,
618,uu_13_2003,XI,HUBUNGAN INDUSTRIAL,,,135,Bagian,Kedelapan,Lembaga Penyelesaian Perselisihan Hubungan Industrial,52,
619,uu_13_2003,XI,HUBUNGAN INDUSTRIAL,,,135,Paragraf,1,Perselisihan Hubungan Industrial,52,
620,uu_13_2003,XI,HUBUNGAN INDUSTRIAL,,,136,Pasal,136,(NULL),52,
621,uu_13_2003,XI,HUBUNGAN INDUSTRIAL,,,136,Ayat,1,Penyelesaian perselisihan hubungan industrial wajib dilaksanakan oleh pengusaha dan pekerja/buruh atau serikat pekerja/serikat buruh secara musyawarah untuk mufakat.,52,
622,uu_13_2003,XI,HUBUNGAN INDUSTRIAL,,,136,Ayat,2,"Dalam hal penyelesaian secara musyawarah untuk mufakat sebagaimana dimaksud dalam ayat (1) tidak tercapai, maka pengusaha dan pekerja/ buruh atau serikat pekerja/serikat buruh menyelesaikan perselisihan hubungan industrial melalui prosedur penyelesaian perselisihan hubungan industrial yang diatur dengan undang-undang.",52,
623,uu_13_2003,XI,HUBUNGAN INDUSTRIAL,,,136,Paragraf,2,Mogok Kerja,52,
624,uu_13_2003,XI,HUBUNGAN INDUSTRIAL,,,137,Pasal,137,"Mogok kerja sebagai hak dasar pekerja/buruh dan serikat pekerja/serikat buruh dilakukan secara sah, tertib, dan damai sebagai akibat gagalnya perundingan.",52,
625,uu_13_2003,XI,HUBUNGAN INDUSTRIAL,,,138,Pasal,138,(NULL),53,
626,uu_13_2003,XI,HUBUNGAN INDUSTRIAL,,,138,Ayat,1,Pekerja/buruh dan/atau serikat pekerja/serikat buruh yang bermaksud mengajak pekerja/buruh lain untuk mogok kerja pada saat mogok kerja berlangsung dilakukan dengan tidak melanggar hukum.,53,
627,uu_13_2003,XI,HUBUNGAN INDUSTRIAL,,,138,Ayat,2,"Pekerja/buruh yang diajak mogok kerja sebagaimana dimaksud dalam ayat (1), dapat memenuhi atau tidak memenuhi ajakan tersebut.",53,
628,uu_13_2003,XI,HUBUNGAN INDUSTRIAL,,,139,Pasal,139,Pelaksanaan mogok kerja bagi pekerja/buruh yang bekerja pada perusahaan yang melayani kepentingan umum dan/atau perusahaan yang jenis kegiatan-nya membahayakan keselamatan jiwa manusia diatur sedemikian rupa sehingga tidak mengganggu kepentingan umum dan/atau membahayakan keselamatan orang lain.,53,
629,uu_13_2003,XI,HUBUNGAN INDUSTRIAL,,,140,Pasal,140,(NULL),53,
630,uu_13_2003,XI,HUBUNGAN INDUSTRIAL,,,140,Ayat,1,"Sekurang-kurangnya dalam waktu 7 (tujuh) hari kerja sebelum mogok kerja dilaksanakan, pekerja/buruh dan serikat pekerja/serikat buruh wajib memberitahukan secara tertulis kepada pengusaha dan instansi yang bertanggung jawab di bidang ketenagakerjaan setempat.",53,
631,uu_13_2003,XI,HUBUNGAN INDUSTRIAL,,,140,Ayat,2,"Pemberitahuan sebagaimana dimaksud dalam ayat (1) sekurang-kurangnya memuat :
a. waktu (hari, tanggal, dan jam) dimulai dan diakhiri mogok kerja;
b. tempat mogok kerja;
c. alasan dan sebab-sebab mengapa harus melakukan mogok kerja; dan
d. tanda tangan ketua dan sekretaris dan/atau masing-masing ketua dan sekretaris serikat pekerja/serikat buruh sebagai penanggung jawab mogok kerja.",53,
632,uu_13_2003,XI,HUBUNGAN INDUSTRIAL,,,140,Ayat,3,"Dalam hal mogok kerja akan dilakukan oleh pekerja/buruh yang tidak menjadi anggota serikat pekerja/ serikat buruh, maka pemberitahuan sebagaimana dimaksud dalam ayat (2) ditandatangani oleh perwakilan pekerja/buruh yang ditunjuk sebagai koordinator dan/atau penanggung jawab mogok kerja.",53,
633,uu_13_2003,XI,HUBUNGAN INDUSTRIAL,,,140,Ayat,4,"Dalam hal mogok kerja dilakukan tidak sebagaimana dimaksud dalam ayat (1), maka demi menyelamatkan alat produksi dan aset perusahaan, pengusaha dapat mengambil tindakan sementara dengan cara :
a. melarang para pekerja/buruh yang mogok kerja berada di lokasi kegiatan proses produksi; atau
b. bila dianggap perlu melarang pekerja/buruh yang mogok kerja berada di lokasi perusahaan.",54,
634,uu_13_2003,XI,HUBUNGAN INDUSTRIAL,,,141,Pasal,141,(NULL),54,
635,uu_13_2003,XI,HUBUNGAN INDUSTRIAL,,,141,Ayat,1,Instansi pemerintah dan pihak perusahaan yang menerima surat pemberitahuan mogok kerja sebagaimana dimaksud dalam Pasal 140 wajib memberikan tanda terima.,54,
636,uu_13_2003,XI,HUBUNGAN INDUSTRIAL,,,141,Ayat,2,"Sebelum dan selama mogok kerja berlangsung, instansi yang bertanggung jawab di bidang ketenagakerjaan wajib menyelesaikan masalah yang menyebabkan timbulnya pemogokan dengan mempertemukan dan merundingkannya dengan para pihak yang berselisih.",54,
637,uu_13_2003,XI,HUBUNGAN INDUSTRIAL,,,141,Ayat,3,"Dalam hal perundingan sebagaimana dimaksud dalam ayat (2) menghasilkan kesepakatan, maka harus dibuatkan perjanjian bersama yang ditandatangani oleh para pihak dan pegawai dari instansi yang bertanggung jawab di bidang ketenagakerjaan sebagai saksi.",54,
638,uu_13_2003,XI,HUBUNGAN INDUSTRIAL,,,141,Ayat,4,"Dalam hal perundingan sebagaimana dimaksud dalam ayat (2) tidak menghasilkan kesepakatan, maka pegawai dari instansi yang bertanggung jawab di bidang ketenagakerjaan segera menyerahkan masalah yang menyebabkan terjadinya mogok kerja kepada lembaga penyelesaian perselisihan hubungan industrial yang berwenang.",54,
639,uu_13_2003,XI,HUBUNGAN INDUSTRIAL,,,141,Ayat,5,"Dalam hal perundingan tidak menghasilkan kesepakatan sebagaimana dimaksud dalam ayat (4), maka atas dasar perundingan antara pengusaha dengan serikat pekerja/serikat buruh atau penanggung jawab mogok kerja, mogok kerja dapat diteruskan atau dihentikan untuk sementara atau dihentikan sama sekali.",54,
640,uu_13_2003,XI,HUBUNGAN INDUSTRIAL,,,142,Pasal,142,(NULL),55,
641,uu_13_2003,XI,HUBUNGAN INDUSTRIAL,,,142,Ayat,1,Mogok kerja yang dilakukan tidak memenuhi ketentuan sebagaimana dimaksud dalam Pasal 139 dan Pa-sal 140 adalah mogok kerja tidak sah.,55,
642,uu_13_2003,XI,HUBUNGAN INDUSTRIAL,,,142,Ayat,2,Akibat hukum dari mogok kerja yang tidak sah sebagaimana dimaksud dalam ayat (1) akan diatur dengan Keputusan Menteri.,55,
643,uu_13_2003,XI,HUBUNGAN INDUSTRIAL,,,143,Pasal,143,(NULL),55,
644,uu_13_2003,XI,HUBUNGAN INDUSTRIAL,,,143,Ayat,1,"Siapa pun tidak dapat menghalang-halangi pekerja/buruh dan serikat pekerja/serikat buruh untuk mengguna kan hak mogok kerja yang dilakukan secara sah, tertib, dan damai.",55,
645,uu_13_2003,XI,HUBUNGAN INDUSTRIAL,,,143,Ayat,2,"Siapa pun dilarang melakukan penangkapan dan/atau penahanan terhadap pekerja/buruh dan pengurus serikat pekerja/serikat buruh yang melakukan mogok kerja secara sah, tertib, dan damai sesuai dengan peraturan perundang-undangan yang berlaku.",55,
646,uu_13_2003,XI,HUBUNGAN INDUSTRIAL,,,144,Pasal,144,"Terhadap mogok kerja yang dilakukan sesuai dengan ketentuan sebagaimana dimaksud dalam Pasal 140, pengusaha dilarang :
a. mengganti pekerja/buruh yang mogok kerja dengan pekerja/buruh lain dari luar perusahaan; atau
b. memberikan sanksi atau tindakan balasan dalam bentuk apa pun kepada pekerja/buruh dan pengurus serikat pekerja/serikat buruh selama dan sesudah melakukan mogok kerja.",55,
647,uu_13_2003,XI,HUBUNGAN INDUSTRIAL,,,145,Pasal,145,"Dalam hal pekerja/buruh yang melakukan mogok kerja secara sah dalam melakukan tuntutan hak normatif yang sungguh-sungguh dilanggar oleh pengusaha, pekerja/buruh berhak mendapatkan upah.",55,
648,uu_13_2003,XI,HUBUNGAN INDUSTRIAL,,,145,Paragraf,3,Penutupan Perusahaan (lock-out),56,
649,uu_13_2003,XI,HUBUNGAN INDUSTRIAL,,,146,Pasal,146,(NULL),56,
650,uu_13_2003,XI,HUBUNGAN INDUSTRIAL,,,146,Ayat,1,Penutupan perusahaan (lock out) merupakan hak dasar pengusaha untuk menolak pekerja/buruh sebagian atau seluruhnya untuk menjalankan pekerjaan sebagai akibat gagalnya perundingan.,56,
651,uu_13_2003,XI,HUBUNGAN INDUSTRIAL,,,146,Ayat,2,Pengusaha tidak dibenarkan melakukan penutupan perusahaan (lock out) sebagai tindakan balasan sehubungan adanya tuntutan normatif dari pekerja/buruh dan/atau serikat pekerja/serikat buruh.,56,
652,uu_13_2003,XI,HUBUNGAN INDUSTRIAL,,,146,Ayat,3,Tindakan penutupan perusahaan (lock out) harus dilakukan sesuai dengan ketentuan hukum yang berlaku.,56,
653,uu_13_2003,XI,HUBUNGAN INDUSTRIAL,,,147,Pasal,147,"Penutupan perusahaan (lock out) dilarang dilakukan pada perusahaan-perusahaan yang melayani kepentingan umum dan/atau jenis kegiatan yang membahayakan keselamatan jiwa manusia, meliputi rumah sakit, pelayanan jaringan air bersih, pusat pengendali telekomunikasi, pusat penyedia tenaga listrik, pengolahan minyak dan gas bumi, serta kereta api.",56,
654,uu_13_2003,XI,HUBUNGAN INDUSTRIAL,,,148,Pasal,148,(NULL),56,
655,uu_13_2003,XI,HUBUNGAN INDUSTRIAL,,,148,Ayat,1,"Pengusaha wajib memberitahukan secara tertulis kepada pekerja/buruh dan/atau serikat pekerja/serikat buruh, serta instansi yang bertanggung jawab di bidang ketenagakerjaan setempat sekurang-kurangnya 7 (tujuh) hari kerja sebelum penutupan perusahaan (lock out) dilaksanakan.",56,
656,uu_13_2003,XI,HUBUNGAN INDUSTRIAL,,,148,Ayat,2,"Pemberitahuan sebagaimana dimaksud dalam ayat (1) sekurang-kurangnya memuat :
a. waktu (hari, tanggal, dan jam) dimulai dan diakhiri penutupan perusahaan (lock out); dan
b. alasan dan sebab-sebab melakukan penutupan perusahaan (lock out).",56,
657,uu_13_2003,XI,HUBUNGAN INDUSTRIAL,,,148,Ayat,3,Pemberitahuan sebagaimana dimaksud dalam ayat (1) ditandatangani oleh pengusaha dan/atau pimpinan perusahaan yang bersangkutan.,56,
658,uu_13_2003,XI,HUBUNGAN INDUSTRIAL,,,149,Pasal,149,(NULL),57,
659,uu_13_2003,XI,HUBUNGAN INDUSTRIAL,,,149,Ayat,1,"Pekerja/buruh atau serikat pekerja/serikat buruh dan instansi yang bertanggung jawab di bidang ketenagakerjaan yang menerima secara langsung surat pemberitahuan penutupan perusahaan (lock out) sebagaimana dimaksud dalam Pasal 148 harus memberikan tanda bukti penerimaan dengan mencantumkan hari, tanggal, dan jam penerimaan.",57,
660,uu_13_2003,XI,HUBUNGAN INDUSTRIAL,,,149,Ayat,2,"Sebelum dan selama penutupan perusahaan (lock out) berlangsung, instansi yang bertanggung jawab di bidang ketenagakerjaan berwenang langsung menyelesaikan masalah yang menyebabkan timbulnya penutupan perusahaan (lock out) dengan mempertemukan dan merundingkannya dengan para pihak yang berselisih.",57,
661,uu_13_2003,XI,HUBUNGAN INDUSTRIAL,,,149,Ayat,3,"Dalam hal perundingan sebagaimana dimaksud dalam ayat (2) menghasilkan kesepakatan, maka harus dibuat perjanjian bersama yang ditandatangani oleh para pihak dan pegawai dari instansi yang bertanggung jawab di bidang ketenagakerjaan sebagai saksi.",57,
662,uu_13_2003,XI,HUBUNGAN INDUSTRIAL,,,149,Ayat,4,"Dalam hal perundingan sebagaimana dimaksud dalam ayat (2) tidak menghasilkan kesepakatan, maka pegawai dari instansi yang bertanggung jawab di bidang ketenagakerjaan segera menyerahkan masalah yang menyebabkan terjadinya penutupan perusahaan (lock out) kepada lembaga penyelesaian perselisihan hubungan industrial.",57,
663,uu_13_2003,XI,HUBUNGAN INDUSTRIAL,,,149,Ayat,5,"Apabila perundingan tidak menghasilkan kesepakatan sebagaimana dimaksud dalam ayat (4), maka atas dasar perundingan antara pengusaha dan serikat pekerja/serikat buruh, penutupan perusahaan (lock out) dapat diteruskan atau dihentikan untuk sementara atau dihentikan sama sekali.",57,
664,uu_13_2003,XI,HUBUNGAN INDUSTRIAL,,,149,Ayat,6,"Pemberitahuan sebagaimana dimaksud dalam Pasal 148 ayat (1) dan ayat (2) tidak diperlukan apabila :
a. pekerja/buruh atau serikat pekerja/serikat buruh melanggar prosedur mogok kerja sebagaimana dimaksud dalam Pasal 140;
b. pekerja/buruh atau serikat pekerja/serikat buruh melanggar ketentuan normatif yang ditentukan dalam perjanjian kerja, peraturan perusahaan, perjanjian kerja bersama, atau peraturan perundang-undangan yang berlaku.",57,
665,uu_13_2003,XII,PEMUTUSAN HUBUNGAN KERJA,,,149,BAB,XII,PEMUTUSAN HUBUNGAN KERJA,58,
666,uu_13_2003,XII,PEMUTUSAN HUBUNGAN KERJA,,,150,Pasal,150,"Ketentuan mengenai pemutusan hubungan kerja dalam undang-undang ini meliputi pemutusan hubungan kerja yang terjadi di badan usaha yang berbadan hukum atau tidak, milik orang perseorangan, milik persekutuan atau milik badan hukum, baik milik swasta maupun milik negara, maupun usaha-usaha sosial dan usaha-usaha lain yang mempunyai pengurus dan mempekerjakan orang lain dengan membayar upah atau imbalan dalam bentuk lain.",58,Pemutusan Hubungan Kerja
667,uu_13_2003,XII,PEMUTUSAN HUBUNGAN KERJA,,,151,Pasal,151,(NULL),58,
668,uu_13_2003,XII,PEMUTUSAN HUBUNGAN KERJA,,,151,Ayat,1,"Pengusaha, pekerja/buruh, serikat pekerja/serikat buruh, dan pemerintah, dengan segala upaya harus mengusahakan agar jangan terjadi pemutusan hubungan kerja.",58,
669,uu_13_2003,XII,PEMUTUSAN HUBUNGAN KERJA,,,151,Ayat,2,"Dalam hal segala upaya telah dilakukan, tetapi pemutusan hubungan kerja tidak dapat dihindari, maka maksud pemutusan hubungan kerja wajib dirundingkan oleh pengusaha dan serikat pekerja/serikat buruh atau dengan pekerja/buruh apabila pekerja/buruh yang bersangkutan tidak menjadi anggota serikat pekerja/serikat buruh.",58,
670,uu_13_2003,XII,PEMUTUSAN HUBUNGAN KERJA,,,151,Ayat,3,"Dalam hal perundingan sebagaimana dimaksud dalam ayat (2) benar-benar tidak menghasilkan persetujuan, pengusaha hanya dapat memutuskan hubungan kerja dengan pekerja/buruh setelah memperoleh penetapan dari lembaga penyelesaian perselisihan hubungan industrial.",58,
671,uu_13_2003,XII,PEMUTUSAN HUBUNGAN KERJA,,,152,Pasal,152,(NULL),58,
672,uu_13_2003,XII,PEMUTUSAN HUBUNGAN KERJA,,,152,Ayat,1,Permohonan penetapan pemutusan hubungan kerja diajukan secara tertulis kepada lembaga penyelesaian perselisihan hubungan industrial disertai alasan yang menjadi dasarnya.,58,
673,uu_13_2003,XII,PEMUTUSAN HUBUNGAN KERJA,,,152,Ayat,2,Permohonan penetapan sebagaimana dimaksud dalam ayat (1) dapat diterima oleh lembaga penyelesaian perselisihan hubungan industrial apabila telah dirundingkan sebagaimana dimaksud dalam Pasal 151 ayat (2).,58,
674,uu_13_2003,XII,PEMUTUSAN HUBUNGAN KERJA,,,152,Ayat,3,"Penetapan atas permohonan pemutusan hubungan kerja hanya dapat diberikan oleh lembaga penyelesaian perselisihan hubungan industrial jika ternyata maksud untuk memutuskan hubungan kerja telah dirundingkan, tetapi perundingan tersebut tidak menghasilkan kesepakatan.",59,
675,uu_13_2003,XII,PEMUTUSAN HUBUNGAN KERJA,,,153,Pasal,153,(NULL),59,
676,uu_13_2003,XII,PEMUTUSAN HUBUNGAN KERJA,,,153,Ayat,1,"Pengusaha dilarang melakukan pemutusan hubungan kerja dengan alasan :
a. pekerja/buruh berhalangan masuk kerja karena sakit menurut keterangan dokter selama waktu tidak melampaui 12 (dua belas) bulan secara terus-menerus;
b. pekerja/buruh berhalangan menjalankan pekerjaannya karena memenuhi kewajiban terhadap negara sesuai dengan ketentuan peraturan perundang-undangan yang berlaku;
c. pekerja/buruh menjalankan ibadah yang diperintahkan agamanya;
d. pekerja/buruh menikah;
e. pekerja/buruh perempuan hamil, melahirkan, gugur kandungan, atau menyusui bayinya;
f. pekerja/buruh mempunyai pertalian darah dan/atau ikatan perkawinan dengan pekerja/buruh lainnya di dalam satu perusahaan, kecuali telah diatur dalam perjanjian kerja, peraturan perusahaan, atau perjanjian kerja bersama;
g. pekerja/buruh mendirikan, menjadi anggota dan/atau pengurus serikat pekerja/serikat buruh, pekerja/buruh melakukan kegiatan serikat pekerja/serikat buruh di luar jam kerja, atau di dalam jam kerja atas kesepakatan pengusaha, atau berdasarkan ketentuan yang diatur dalam perjanjian kerja, peraturan perusahaan, atau perjanjian kerja bersama;
h. pekerja/buruh yang mengadukan pengusaha kepada yang berwajib mengenai perbuatan pengusaha yang melakukan tindak pidana kejahatan;
i. karena perbedaan paham, agama, aliran politik, suku, warna kulit, golongan, jenis kelamin, kondisi fisik, atau status perkawinan;",59,
677,uu_13_2003,XII,PEMUTUSAN HUBUNGAN KERJA,,,153,Ayat,1,"j. pekerja/buruh dalam keadaan cacat tetap, sakit akibat kecelakaan kerja, atau sakit karena hubungan kerja yang menurut surat keterangan dokter yang jangka waktu penyembuhannya belum dapat dipastikan.",60,
678,uu_13_2003,XII,PEMUTUSAN HUBUNGAN KERJA,,,153,Ayat,2,Pemutusan hubungan kerja yang dilakukan dengan alasan sebagaimana dimaksud dalam ayat (1) batal demi hukum dan pengusaha wajib mempekerjakan kembali pekerja/buruh yang bersangkutan.,60,
679,uu_13_2003,XII,PEMUTUSAN HUBUNGAN KERJA,,,154,Pasal,154,"Penetapan sebagaimana dimaksud dalam Pasal 151 ayat (3) tidak diperlukan dalam hal :
a. pekerja/buruh masih dalam masa percobaan kerja, bilamana telah dipersyaratkan secara tertulis sebelumnya;
b. pekerja/buruh mengajukan permintaan pengunduran diri, secara tertulis atas kemauan sendiri tanpa ada indikasi adanya tekanan/intimidasi dari pengusaha, berakhirnya hubungan kerja sesuai dengan perjanjian kerja waktu tertentu untuk pertama kali;
c. pekerja/buruh mencapai usia pensiun sesuai dengan ketetapan dalam perjanjian kerja, peraturan perusahaan, perjanjian kerja bersama, atau peraturan perundang-undangan; atau
d. pekerja/buruh meninggal dunia.",60,
680,uu_13_2003,XII,PEMUTUSAN HUBUNGAN KERJA,,,155,Pasal,155,(NULL),60,
681,uu_13_2003,XII,PEMUTUSAN HUBUNGAN KERJA,,,155,Ayat,1,Pemutusan hubungan kerja tanpa penetapan sebagaimana dimaksud dalam Pasal 151 ayat (3) batal demi hukum.,60,
682,uu_13_2003,XII,PEMUTUSAN HUBUNGAN KERJA,,,155,Ayat,2,"Selama putusan lembaga penyelesaian perselisihan hubungan industrial belum ditetapkan, baik pengusaha maupun pekerja/buruh harus tetap melaksanakan segala kewajibannya.",60,
683,uu_13_2003,XII,PEMUTUSAN HUBUNGAN KERJA,,,155,Ayat,3,Pengusaha dapat melakukan penyimpangan terhadap ketentuan sebagaimana dimaksud dalam ayat (2) berupa tindakan skorsing kepada pekerja/buruh yang sedang dalam proses pemutusan hubungan kerja dengan tetap wajib membayar upah beserta hak-hak lainnya yang biasa diterima pekerja/buruh.,60,
684,uu_13_2003,XII,PEMUTUSAN HUBUNGAN KERJA,,,156,Pasal,156,(NULL),61,
685,uu_13_2003,XII,PEMUTUSAN HUBUNGAN KERJA,,,156,Ayat,1,"Dalam hal terjadi pemutusan hubungan kerja, pengusaha diwajibkan membayar uang pesangon dan atau uang penghargaan masa kerja dan uang penggantian hak yang seharusnya diterima.",61,
686,uu_13_2003,XII,PEMUTUSAN HUBUNGAN KERJA,,,156,Ayat,2,"Perhitungan uang pesangon sebagaimana dimaksud dalam ayat (1) paling sedikit sebagai berikut :
a. masa kerja kurang dari 1 (satu) tahun, 1 (satu) bulan upah;
b. masa kerja 1 (satu) tahun atau lebih tetapi kurang dari 2 (dua) tahun, 2 (dua) bulan upah;
c. masa kerja 2 (dua) tahun atau lebih tetapi kurang dari 3 (tiga) tahun, 3 (tiga) bulan upah;
d. masa kerja 3 (tiga) tahun atau lebih tetapi kurang dari 4 (empat) tahun, 4 (empat) bulan upah;
e. masa kerja 4 (empat) tahun atau lebih tetapi kurang dari 5 (lima) tahun, 5 (lima) bulan upah;
f. masa kerja 5 (lima) tahun atau lebih, tetapi kurang dari 6 (enam) tahun, 6 (enam) bulan upah;
g. masa kerja 6 (enam) tahun atau lebih tetapi kurang dari 7 (tujuh) tahun, 7 (tujuh) bulan upah;
h. masa kerja 7 (tujuh) tahun atau lebih tetapi kurang dari 8 (delapan) tahun, 8 (delapan) bulan upah;
i. masa kerja 8 (delapan) tahun atau lebih, 9 (sembilan) bulan upah.",61,
687,uu_13_2003,XII,PEMUTUSAN HUBUNGAN KERJA,,,156,Ayat,3,"Perhitungan uang penghargaan masa kerja sebagaimana dimaksud dalam ayat (1) ditetapkan sebagai berikut :
a. masa kerja 3 (tiga) tahun atau lebih tetapi kurang dari 6 (enam) tahun, 2 (dua) bulan upah;
b. masa kerja 6 (enam) tahun atau lebih tetapi kurang dari 9 (sembilan) tahun, 3 (tiga) bulan upah;
c. masa kerja 9 (sembilan) tahun atau lebih tetapi kurang dari 12 (dua belas) tahun, 4 (empat) bulan upah;
d. masa kerja 12 (dua belas) tahun atau lebih tetapi kurang dari 15 (lima belas) tahun, 5 (lima) bulan upah;",61,
688,uu_13_2003,XII,PEMUTUSAN HUBUNGAN KERJA,,,156,Ayat,3,"e. masa kerja 15 (lima belas) tahun atau lebih tetapi kurang dari 18 (delapan belas) tahun, 6 (enam) bulan upah;
f. masa kerja 18 (delapan belas) tahun atau lebih tetapi kurang dari 21 (dua puluh satu) tahun, 7 (tujuh) bulan upah;
g. masa kerja 21 (dua puluh satu) tahun atau lebih tetapi kurang dari 24 (dua puluh empat) tahun, 8 (delapan) bulan upah;
h. masa kerja 24 (dua puluh empat) tahun atau lebih, 10 (sepuluh ) bulan upah.",62,
689,uu_13_2003,XII,PEMUTUSAN HUBUNGAN KERJA,,,156,Ayat,4,"Uang penggantian hak yang seharusnya diterima sebagaimana dimaksud dalam ayat (1) meliputi :
a. cuti tahunan yang belum diambil dan belum gugur;
b. biaya atau ongkos pulang untuk pekerja/buruh dan keluarganya ketempat dimana pekerja/buruh diterima bekerja;
c. penggantian perumahan serta pengobatan dan perawatan ditetapkan 15% (lima belas perseratus) dari uang pesangon dan/atau uang penghargaan masa kerja bagi yang memenuhi syarat;
d. hal-hal lain yang ditetapkan dalam perjanjian kerja, peraturan perusahaan atau perjanjian kerja bersama.",62,
690,uu_13_2003,XII,PEMUTUSAN HUBUNGAN KERJA,,,156,Ayat,5,"Perubahan perhitungan uang pesangon, perhitungan uang penghargaan masa kerja, dan uang penggantian hak sebagaimana dimaksud dalam ayat (2), ayat (3), dan ayat (4) ditetapkan dengan Peraturan Pemerintah.",62,
691,uu_13_2003,XII,PEMUTUSAN HUBUNGAN KERJA,,,157,Pasal,157,(NULL),62,
692,uu_13_2003,XII,PEMUTUSAN HUBUNGAN KERJA,,,157,Ayat,1,"Komponen upah yang digunakan sebagai dasar perhitungan uang pesangon, uang penghargaan masa kerja, dan uang pengganti hak yang seharusnya diterima yang tertunda, terdiri atas :
a. upah pokok;
b. segala macam bentuk tunjangan yang bersifat tetap yang diberikan kepada pekerja/buruh dan keluarganya, termasuk harga pembelian dari catu yang diberikan kepada pekerja/buruh secara cuma-cuma, yang apabila catu harus dibayar pekerja/buruh dengan subsidi, maka sebagai upah dianggap selisih antara harga pembelian dengan harga yang harus dibayar oleh pekerja/buruh.",62,
693,uu_13_2003,XII,PEMUTUSAN HUBUNGAN KERJA,,,157,Ayat,2,"Dalam hal penghasilan pekerja/buruh dibayarkan atas dasar perhitungan harian, maka penghasilan sebulan adalah sama dengan 30 kali penghasilan sehari.",63,
694,uu_13_2003,XII,PEMUTUSAN HUBUNGAN KERJA,,,157,Ayat,3,"Dalam hal upah pekerja/buruh dibayarkan atas dasar perhitungan satuan hasil, potongan/borongan atau komisi, maka penghasilan sehari adalah sama dengan pendapatan rata-rata per hari selama 12 (dua belas) bulan terakhir, dengan ketentuan tidak boleh kurang dari ketentuan upah minimum provinsi atau kabupaten/kota.",63,
695,uu_13_2003,XII,PEMUTUSAN HUBUNGAN KERJA,,,157,Ayat,4,"Dalam hal pekerjaan tergantung pada keadaan cuaca dan upahnya didasarkan pada upah borongan, maka perhitungan upah sebulan dihitung dari upah rata-rata 12 (dua belas) bulan terakhir.",63,
696,uu_13_2003,XII,PEMUTUSAN HUBUNGAN KERJA,,,158,Pasal,158,(NULL),63,
697,uu_13_2003,XII,PEMUTUSAN HUBUNGAN KERJA,,,158,Ayat,1,"Pengusaha dapat memutuskan hubungan kerja terhadap pekerja/buruh dengan alasan pekerja/buruh telah melakukan kesalahan berat sebagai berikut :
a. melakukan penipuan, pencurian, atau penggelapan barang dan/atau uang milik perusahaan;
b. memberikan keterangan palsu atau yang dipalsukan sehingga merugikan perusahaan;
c. mabuk, meminum minuman keras yang memabukkan, memakai dan/atau mengedarkan narkotika, psikotropika, dan zat adiktif lainnya di lingkungan kerja;
d. melakukan perbuatan asusila atau perjudian di lingkungan kerja;
e. menyerang, menganiaya, mengancam, atau mengintimidasi teman sekerja atau pengusaha di lingkungan kerja;
f. membujuk teman sekerja atau pengusaha untuk melakukan perbuatan yang bertentangan dengan peraturan perundang-undangan;
g. dengan ceroboh atau sengaja merusak atau membiarkan dalam keadaan bahaya barang milik perusahaan yang menimbulkan kerugian bagi perusahaan;
h. dengan ceroboh atau sengaja membiarkan teman sekerja atau pengusaha dalam keadaan bahaya di tempat kerja;",63,
698,uu_13_2003,XII,PEMUTUSAN HUBUNGAN KERJA,,,158,Ayat,1,"i. membongkar atau membocorkan rahasia perusahaan yang seharusnya dirahasiakan kecuali untuk kepentingan negara; atau
j. melakukan perbuatan lainnya di lingkungan perusahaan yang diancam pidana penjara 5 (lima) tahun atau lebih.",64,
699,uu_13_2003,XII,PEMUTUSAN HUBUNGAN KERJA,,,158,Ayat,2,"Kesalahan berat sebagaimana dimaksud dalam ayat (1) harus didukung dengan bukti sebagai berikut :
a. pekerja/buruh tertangkap tangan;
b. ada pengakuan dari pekerja/buruh yang bersangkutan; atau
c. bukti lain berupa laporan kejadian yang dibuat oleh pihak yang berwenang di perusahaan yang bersangkutan dan didukung oleh sekurang-kurangnya 2 (dua) orang saksi.",64,
700,uu_13_2003,XII,PEMUTUSAN HUBUNGAN KERJA,,,158,Ayat,3,"Pekerja/buruh yang diputus hubungan kerjanya berdasarkan alasan sebagaimana dimaksud dalam ayat (1), dapat memperoleh uang penggantian hak sebagaimana dimaksud dalam Pasal 156 ayat (4).",64,
